date,year,month,month_num,quarter,price,month_sin,month_cos,price_lag_1,price_lag_3,price_lag_6,price_lag_12,price_rolling_mean_3,price_rolling_mean_6,price_rolling_std_3,price_pct_change_1,price_pct_change_3,price_pct_change_12,price_yoy_change
2010-01-01,2010,January,1,1,88.44,0.49999999999999994,0.8660254037844387,,,,,88.44,88.44,,,,,
2010-02-01,2010,February,2,1,89.44,0.8660254037844386,0.5000000000000001,88.44,,,,88.94,88.94,0.7071067811865476,0.011307100859339725,,,
2010-03-01,2010,March,3,1,89.98,1.0,6.123233995736766e-17,89.44,,,,89.28666666666668,89.28666666666668,0.7813663246732228,0.0060375670840788764,,,
2010-04-01,2010,April,4,2,91.96,0.8660254037844387,-0.4999999999999998,89.98,88.44,,,90.46,89.955,1.3268006632497626,0.022004889975550057,0.03980099502487566,,
2010-05-01,2010,May,5,2,93.29,0.49999999999999994,-0.8660254037844387,91.96,89.44,,,91.74333333333334,90.622,1.6656029939134211,0.014462809917355601,0.043045617173524287,,
2010-06-01,2010,June,6,2,93.77,1.2246467991473532e-16,-1.0,93.29,89.98,,,93.00666666666666,91.14666666666666,0.9376744282176795,0.005145246007074666,0.04212047121582563,,
2010-07-01,2010,July,7,3,93.35,-0.4999999999999997,-0.8660254037844388,93.77,91.96,88.44,,93.46999999999998,91.96499999999999,0.2615339366124704,-0.0044790444705129495,0.015115267507612051,,
2010-08-01,2010,August,8,3,90.84,-0.8660254037844385,-0.5000000000000004,93.35,93.29,89.44,,92.65333333333332,92.19833333333334,1.5843715894111925,-0.026888055704338387,-0.02626219316111056,,
2010-09-01,2010,September,9,3,91.93,-1.0,-1.8369701987210297e-16,90.84,93.77,89.98,,92.04,92.52333333333333,1.2586103447850816,0.011999119330691421,-0.019622480537485276,,
2010-10-01,2010,October,10,4,92.36,-0.8660254037844386,0.5000000000000001,91.93,93.35,91.96,,91.71,92.58999999999999,0.7835177087979819,0.004677471989557258,-0.010605249062667355,,
2010-11-01,2010,November,11,4,88.32,-0.5000000000000004,0.8660254037844384,92.36,90.84,93.29,,90.87,91.76166666666666,2.2188059852091793,-0.043741879601559175,-0.02774108322324975,,
2010-12-01,2010,December,12,4,90.15,-2.4492935982947064e-16,1.0,88.32,91.93,93.77,,90.27666666666666,91.15833333333335,2.0229763551098188,0.02072010869565233,-0.01936255846839985,,
